imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,show_id,type,title-1,director-1,cast,country-1,date_added,release_year,rating,duration-1,listed_in,description-1,year_added,month_added
tt1182345,Moon,Moon,2009,4/12/2009,"Drama, Mystery, Sci-Fi",97,"UK, USA","English, Spanish",Duncan Jones,"Duncan Jones, Nathan Parker",Sony Pictures Classics,"Sam Rockwell, Kevin Spacey, Dominique McElligott, Rosie Shaw, Adrienne Shaw, Kaya Scodelario, Benedict Wong, Matt Berry, Malcolm Stewart, Robin Chalk","Astronaut Sam Bell has a quintessentially personal encounter toward the end of his three-year stint on the Moon, where he, working alongside his computer, GERTY, sends back to Earth parcels of a resource that has helped diminish our planet's power problems.",7.9,329812,5000000,5010163,9760107,67,631,443,70112500,Movie,Moon,Duncan Jones,"Sam Rockwell, Kevin Spacey, Dominique McElligott, Rosie Shaw, Adrienne Shaw, Kaya Scodelario, Benedict Wong, Matt Berry, Malcolm Stewart, Robin Chalk",United Kingdom,"Wednesday, January 1, 2020",2009,R,97 min,"Dramas, Independent Movies, Sci-Fi & Fantasy","As he nears the end of a lonely three-year stint on the moon base Sarang, astronaut Sam Bell begins to hear and see strange things.",2020,1
tt1183301,Pink,Pink,2009,20/08/2009,"Comedy, Drama, Romance",82,Germany,"German, English",Rudolf Thome,Rudolf Thome,ARD Degeto Film,"Hannah Herzsprung, Guntram Brattia, Florian Panzner, Cornelius Schwalm, Radhe Schiff, Christina Hecke, Anna Kubin, Christine Knispel, Hubertus Hiess, Tonio Arango, Janko Kahle, Nike Fuhrmann, Selda Kaya, Rosa Enskat, Anja Karmanski","Does love kill? Is it possible to find true love in a world of betrayals? Can a poet who describes love with a matchless vibrant passion find Mr. Right? Pink is a punkpoet. She's young, ...",3.9,179,,,,,2,10,80144448,Movie,Pink,Aniruddha Roy Chowdhury,"Tapsee Pannu, Kirti Kulhari, Andrea Tariang, Amitabh Bachchan, Piyush Mishra, Angad Bedi, Vijay Varma, Raashul Tandon, Tushar Pandey, Dhritiman Chatterjee, Mamata Shankar",India,42755,2016,NR,130 min,"Dramas, International Movies","A sexual assault victim, unjustly tried for the attempted murder of her attacker, is defended by a retired lawyer who challenges India's rape culture.",2017,1
tt1183917,Teen Patti,Teen Patti,2010,26/02/2010,"Crime, Drama, Thriller",142,India,"Hindi, English, Punjabi, Tamil",Leena Yadav,"Shivkumar Subramaniam, Leena Yadav",Hinduja Ventures,"Amitabh Bachchan, Madhavan, Shraddha Kapoor, Akkash Basnet, Siddharth Kher, Dhruv Ganesh, Saira Mohan, Vaibhav Talwar, Raima Sen, Ben Kingsley, Tinnu Anand, Kavin Dave, Ajay Devgn, Mariah Gomes, Pankaj Jha",A disgraced professor recounts his career and involvement with gambling.,4.1,1409,,,17311,,18,6,70134669,Movie,Teen Patti,Leena Yadav,"Amitabh Bachchan, Madhavan, Ben Kingsley, Shraddha Kapoor, Siddharth Kher, Dhruv Ganesh, Vaibhav Talwar",India,43160,2010,TV-PG,137 min,"Dramas, International Movies, Thrillers","Luck brings together math expert Perci Trachtenberg and obscure genius Venkat Subramaniam in a casino, but the foundations of probability may be utterly altered when their chat leads Subramaniam to try a new theory in the gambling dens of Mumbai.",2018,3
tt1185442,Kurbaan,Kurbaan,2009,20/11/2009,"Action, Crime, Drama",161,India,"Hindi, Urdu, English",Renzil D'Silva,"Renzil D'Silva, Niranjan Iyengar",Dharma Productions,"Lewis Tan, Kareena Kapoor, Saif Ali Khan, Om Puri, Dia Mirza, Vivek Oberoi, Kulbhushan Kharbanda, Nauheed Cyrusi, Kiron Kher, Shishir Sharma, Akash Khurana, Faezeh Jalali, Brian Matthews, Damien Colletti, Rupinder Nagra","A woman finds that her neighbors are terrorists, and her husband is not who he claims to be.",5.7,4627,11000000,754268,1461611,,46,10,70123121,Movie,Kurbaan,Renzil D'Silva,"Kareena Kapoor, Saif Ali Khan, Om Puri, Diya Mirza, Vivek Oberoi, Kulbhushan Kharbanda, Kiron Kher, Rupinder Nagra, Nauheed Cyrusi",India,43374,2009,TV-MA,147 min,"International Movies, Thrillers","When a young Indian couple moves to the American suburbs, they are shocked to discover that they've become enmeshed in a secret terrorist plot.",2018,10
tt1186365,Kung Fu Magoo,Kung Fu Magoo,2010,11/05/2010,"Animation, Action, Comedy",79,"Mexico, USA","English, Spanish",Andrés Couturier,"Emmy Laybourne, Emmy Laybourne",Anima Estudios,"Cole Sprouse, Dylan Sprouse, Alyson Stoner, Chris Parnell, Tom Kenny, Rodger Bumpass, Maile Flanagan, April Stewart, Jim Ward, Candi Milo, Wally Wingert, Ryan Bollman, Bob Joles, Rob Tinkler, Hope Levy","Join Mr. Magoo and his nephew, Justin, as they dodge giant robotic spiders and jetski ninjas on a kung fu-style adventure! When supervillian, Tan-Gu, invites the world's most notorious bad ...",5,127,,,,,3,3,70124268,Movie,Kung Fu Magoo,AndrÃ©s Couturier,"Dylan Sprouse, Cole Sprouse, Alyson Stoner, Tom Kenny, Chris Parnell, Rodger Bumpass, Maile Flanagan, Wally Wingert, Candi Milo, Jim Ward",United States,"Wednesday, August 1, 2018",2010,TV-Y7,79 min,"Children & Family Movies, Comedies","Shortsighted curmudgeon Mr. Magoo and his young nephew, Justin, fight such nefarious foes as kung fu villains, robot spiders and teenage mutants.",2018,8
tt1186365,Kung Fu Magoo,Kung Fu Magoo,2010,11/05/2010,"Animation, Action, Comedy",79,"Mexico, USA","English, Spanish",Andrés Couturier,"Emmy Laybourne, Emmy Laybourne",Anima Estudios,"Cole Sprouse, Dylan Sprouse, Alyson Stoner, Chris Parnell, Tom Kenny, Rodger Bumpass, Maile Flanagan, April Stewart, Jim Ward, Candi Milo, Wally Wingert, Ryan Bollman, Bob Joles, Rob Tinkler, Hope Levy","Join Mr. Magoo and his nephew, Justin, as they dodge giant robotic spiders and jetski ninjas on a kung fu-style adventure! When supervillian, Tan-Gu, invites the world's most notorious bad ...",5,127,,,,,3,3,70124268,Movie,Kung Fu Magoo,AndrÃ©s Couturier,"Dylan Sprouse, Cole Sprouse, Alyson Stoner, Tom Kenny, Chris Parnell, Rodger Bumpass, Maile Flanagan, Wally Wingert, Candi Milo, Jim Ward",Mexico,"Wednesday, August 1, 2018",2010,TV-Y7,79 min,"Children & Family Movies, Comedies","Shortsighted curmudgeon Mr. Magoo and his young nephew, Justin, fight such nefarious foes as kung fu villains, robot spiders and teenage mutants.",2018,8
tt1186367,Ninja Assassin,Ninja Assassin,2009,4/12/2009,"Action, Thriller",99,"Germany, USA, France",English,James McTeigue,"Matthew Sand, J. Michael Straczynski",Warner Bros.,"Rain, Joon Lee, Jonathan Chan-Pensley, Ill-Young Kim, Yuki Iwamoto, Ben Miles, Naomie Harris, Sung Kang, Linh Dan Pham, Fang Yu, Adriana Altaras, Shô Kosugi, Kylie Liya Page, Sungwoong Yoon, Eleonore Weisgerber","A young ninja turns his back on the orphanage that raised him, leading to a confrontation with a fellow ninja from the clan.",6.3,67257,40000000,38122883,61601280,34,230,245,70101697,Movie,Ninja Assassin,James McTeigue,"Rain, Naomie Harris, Ben Miles, Rick Yune, ShÃ´ Kosugi, Sung Kang, Richard van Weyden, Thorston Manderlay, Wladimir Tarasjanz, Eleonore Weisgerber",United States,"Friday, February 1, 2019",2009,R,99 min,Action & Adventure,"When his best friend is murdered by the shadowy Ozunu clan, Raizo, an orphan raised to be an assassin, vows revenge.",2019,2
tt1186367,Ninja Assassin,Ninja Assassin,2009,4/12/2009,"Action, Thriller",99,"Germany, USA, France",English,James McTeigue,"Matthew Sand, J. Michael Straczynski",Warner Bros.,"Rain, Joon Lee, Jonathan Chan-Pensley, Ill-Young Kim, Yuki Iwamoto, Ben Miles, Naomie Harris, Sung Kang, Linh Dan Pham, Fang Yu, Adriana Altaras, Shô Kosugi, Kylie Liya Page, Sungwoong Yoon, Eleonore Weisgerber","A young ninja turns his back on the orphanage that raised him, leading to a confrontation with a fellow ninja from the clan.",6.3,67257,40000000,38122883,61601280,34,230,245,70101697,Movie,Ninja Assassin,James McTeigue,"Rain, Naomie Harris, Ben Miles, Rick Yune, ShÃ´ Kosugi, Sung Kang, Richard van Weyden, Thorston Manderlay, Wladimir Tarasjanz, Eleonore Weisgerber",Germany,"Friday, February 1, 2019",2009,R,99 min,Action & Adventure,"When his best friend is murdered by the shadowy Ozunu clan, Raizo, an orphan raised to be an assassin, vows revenge.",2019,2
tt1187043,3 Idiots,3 Idiots,2009,25/12/2009,"Comedy, Drama",170,India,"Hindi, English",Rajkumar Hirani,"Rajkumar Hirani, Abhijat Joshi",Vinod Chopra Productions,"Aamir Khan, Madhavan, Sharman Joshi, Kareena Kapoor, Boman Irani, Omi Vaidya, Mona Singh, Olivier Lafont, Rahul Kumar, Parikshit Sahni, Farida Dadi, Amardeep Jha, Mukund Bhatt, Chaitali Bose, Javed Jaffrey","Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".",8.4,332217,,6532874,60262836,67,651,57,70121522,Movie,3 Idiots,Rajkumar Hirani,"Aamir Khan, Kareena Kapoor, Madhavan, Sharman Joshi, Omi Vaidya, Boman Irani, Mona Singh, Javed Jaffrey",India,43678,2009,PG-13,164 min,"Comedies, Dramas, International Movies","While attending one of India's premier colleges, three miserable engineering students and best friends struggle to beat the school's draconian system.",2019,8
tt11912390,2 States,2 States,2020,6/03/2020,"Comedy, Romance",131,India,Malayalam,Jacky S. Kumar,Jacky S. Kumar,Renaissance Pictures,"Vinod Kedamangalam, Pradeep Kottayam, Mukesh, Sharanya R. Nair, Manu Pillai, Arul D. Shankar, Shammi Thilakan, John Vijay, Vijayaraghavan","A son, his father and his grandfather lead a happy life in a village in Kerala. One day, a girl from Tamil Nadu comes to their village. Their world turns upside down when she and the son fall in love with each other and decide to elope.",8.2,331,,,,,12,,70303426,Movie,2 States,Abhishek Varman,"Alia Bhatt, Arjun Kapoor, Ronit Roy, Amrita Singh, Revathy, Aru Krishansh Verma",India,43316,2014,TV-PG,143 min,"Comedies, Dramas, International Movies","Graduate students Krish and Ananya hope to win their parents' approval before they marry, but the two families clash over their cultural differences.",2018,8
tt1202514,Accident,Yi ngoi,2009,24/09/2009,"Mystery, Thriller",89,Hong Kong,Cantonese,Soi Cheang,"Kam-Yuen Szeto, Lik-Kei Tang",Media Asia Films,"Louis Koo, Richie Jen, Stanley Sui-Fan Fung, Michelle Ye, Suet Lam, Alexander Chan, Yuqin Han, Cheung Wing Lai, Peter Lau, Frank Michael Liu, Siu Kwan Lui, Sherwin Ming, Monica Siu-Kei Mok, Jo Hung San, Lui Yiu Tung","A troubled assassin, who works by orchestrating ""accidents"", suspects that an accident that happens to his team is not an accident at all.",6.6,2924,,,1215542,,15,72,70124651,Movie,Accident,Cheang Pou Soi,"Louis Koo, Richie Ren, Stanley Fung Sui-Fan, Michelle Ye, Lam Suet, Alexander Chan, Monica Mok",Hong Kong,43435,2009,TV-MA,87 min,"International Movies, Thrillers",A contract killer skilled at staging lethal accidents fears he may be a victim of his own strategy when an accomplice dies in a mysterious mishap.,2018,12
tt1202517,Barah Aana,Barah Aana,2009,13/03/2009,"Comedy, Crime, Drama",97,India,"Hindi, English",Raja Menon,"Raj Kumar Gupta, Raja Menon",Bandra West Pictures,"Naseeruddin Shah, Vijay Raaz, Arjun Mathur, Violante Placido, Tannishtha Chatterjee, Jayati Bhatia, Mahabanoo Mody-Kotwal, Benjamin Gilani",Three impoverished room-mates kidnap middle-classed men and demand small ransoms to improve their respective lifestyles.,6.8,1069,,,962395,,16,3,80083672,Movie,Barah Aana,Raja Menon,"Naseeruddin Shah, Arjun Mathur, Vijay Raaz, Tannishtha Chatterjee, Violante Placido, Benjamin Gilani",India,43830,2009,TV-14,95 min,"Dramas, International Movies","After futile attempts to better their lives with honest work, three broke friends opt for a more dubious means of making money: kidnapping for ransom.",2019,12
tt1210042,Brooklyn's Finest,Brooklyn's Finest,2009,5/03/2010,"Action, Crime, Drama",132,USA,English,Antoine Fuqua,Michael C. Martin,Millennium Films,"Richard Gere, Don Cheadle, Ethan Hawke, Wesley Snipes, Will Patton, Lili Taylor, Michael Kenneth Williams, Brían F. O'Byrne, Shannon Kane, Ellen Barkin, Vincent D'Onofrio, Wass Stevens, Armando Riesco, Wade Allain-Marcus, Logan Marshall-Green",Three unconnected Brooklyn cops wind up at the same deadly location after enduring vastly different career paths.,6.7,60245,17000000,27163593,45719985,43,156,168,70112494,Movie,Brooklyn's Finest,Antoine Fuqua,"Richard Gere, Don Cheadle, Ethan Hawke, Wesley Snipes, Will Patton, Lili Taylor, Michael Kenneth Williams, BrÃ­an F. O'Byrne, Shannon Kane, Ellen Barkin, Vincent D'Onofrio, Logan Marshall-Green",United States,43374,2009,R,133 min,"Dramas, Thrillers","Three cops find themselves hurtling toward the same crime scene on one fatal night in this tense, edge-of your-seat thriller.",2018,10
tt1212450,Lawless,Lawless,2012,29/11/2012,"Crime, Drama",116,USA,English,John Hillcoat,"Nick Cave, Matt Bondurant",The Weinstein Company,"Shia LaBeouf, Tom Hardy, Jason Clarke, Guy Pearce, Jessica Chastain, Mia Wasikowska, Dane DeHaan, Chris McGarry, Tim Tolin, Gary Oldman, Lew Temple, Marcus Hester, Bill Camp, Alex Van, Noah Taylor","Set in Depression-era Franklin County, Virginia, a trio of bootlegging brothers are threatened by a new special deputy and other authorities angling for a cut of their profits.",7.3,224295,26000000,37400127,55404207,58,326,364,70213471,Movie,Lawless,John Hillcoat,"Shia LaBeouf, Jessica Chastain, Jason Clarke, Guy Pearce, Lew Temple, Gary Oldman, Tim Tolin, Dane DeHaan, Mia Wasikowska, Chris McGarry, Tom Hardy",United States,43828,2012,R,116 min,Dramas,"This true-to-life action saga profiles Virginia's bootlegging Bondurant brothers, whose exploits during the Prohibition era made them outlaw heroes.",2019,12
tt1216496,Madre,Madeo,2009,28/05/2009,"Crime, Drama, Thriller",129,South Korea,Korean,Bong Joon Ho,"Bong Joon Ho, Eun-kyo Park",CJ Entertainment,"Hye-ja Kim, Won Bin, Goo Jin, Je-mun Yun, Mi-seon Jeon, Sae-byeok Song, Byoung-Soon Kim, Woo-hee Chun, Gin-goo Kim, Moo-yeong Yeo, Young-Suck Lee, Hee-ra Mun, Mi-do Lee, Young-ki Jung, Gyu-pil Go",A mother desperately searches for the killer who framed her son for a girl's horrific murder.,7.8,48959,5000000,551509,17149348,79,138,216,80161232,Movie,Madre,Aaron Burns,"Daniela RamÃ­rez, Cristobal Tapia Montt, Aida, MatÃ­as Bassi, NicolÃ¡s DurÃ¡n, Ignacia Allamand",Chile,42973,2016,TV-MA,95 min,"International Movies, Thrillers","Pregnant and overwhelmed, Diana hires a caretaker for her son with severe autism. But she soon begins to fear the new nanny has sinister intentions.",2017,8
tt1219289,Limitless,Limitless,2011,15/04/2011,"Sci-Fi, Thriller",105,USA,"English, Russian, Italian, Mandarin, French",Neil Burger,"Leslie Dixon, Alan Glynn",Relativity Media,"Bradley Cooper, Robert De Niro, Abbie Cornish, Andrew Howard, Anna Friel, Johnny Whitworth, Tomas Arana, Robert John Burke, Darren Goldstein, Ned Eisenberg, T.V. Carpio, Richard Bekins, Patricia Kalember, Cindy Katz, Brian Anthony Wilson","With the help of a mysterious pill that enables the user to access 100% of his brain abilities, a struggling writer becomes a financial wizard, but it also puts him in a new world with lots of dangers.",7.4,519061,27000000,79249455,161849455,59,488,394,70142827,Movie,Limitless,Neil Burger,"Bradley Cooper, Abbie Cornish, Robert De Niro, Andrew Howard, Anna Friel, Johnny Whitworth, Tomas Arana, Robert John Burke, Darren Goldstein, T.V. Carpio",United States,43601,2011,PG-13,105 min,"Action & Adventure, Sci-Fi & Fantasy, Thrillers","With his writing career dragging, Eddie Morra finds his life turning around after he takes a drug that provides astonishing mental focus.",2019,5
tt1219289,Limitless,Limitless,2011,15/04/2011,"Sci-Fi, Thriller",105,USA,"English, Russian, Italian, Mandarin, French",Neil Burger,"Leslie Dixon, Alan Glynn",Relativity Media,"Bradley Cooper, Robert De Niro, Abbie Cornish, Andrew Howard, Anna Friel, Johnny Whitworth, Tomas Arana, Robert John Burke, Darren Goldstein, Ned Eisenberg, T.V. Carpio, Richard Bekins, Patricia Kalember, Cindy Katz, Brian Anthony Wilson","With the help of a mysterious pill that enables the user to access 100% of his brain abilities, a struggling writer becomes a financial wizard, but it also puts him in a new world with lots of dangers.",7.4,519061,27000000,79249455,161849455,59,488,394,81191254,Movie,Limitless,Vrinda Samartha,,India,43739,2017,TV-PG,59 min,"Documentaries, International Movies, Sports Movies",This documentary follows eight women in India who struggle with self-confidence and society's expectations but rediscover themselves through running.,2019,10
tt1220634,Resident Evil: Afterlife,Resident Evil: Afterlife,2010,10/09/2010,"Action, Adventure, Horror",96,"Germany, France, Canada, UK, China, USA","English, Japanese, Spanish",Paul W.S. Anderson,Paul W.S. Anderson,Screen Gems,"Milla Jovovich, Ali Larter, Kim Coates, Shawn Roberts, Sergio Peris-Mencheta, Spencer Locke, Boris Kodjoe, Wentworth Miller, Sienna Guillory, Kacey Clarke, Norman Yeung, Fulvio Cecere, Raymond Olubawale, Christopher Kano, Tatsuya Goke","While still out to destroy the evil Umbrella Corporation, Alice joins a group of survivors living in a prison surrounded by the infected who also want to relocate to the mysterious but supposedly unharmed safe haven known only as Arcadia.",5.8,159831,60000000,60128566,300228084,37,433,125,70128695,Movie,Resident Evil: Afterlife,Paul W.S. Anderson,"Milla Jovovich, Ali Larter, Kim Coates, Shawn Roberts, Sergio Peris-Mencheta, Spencer Locke, Boris Kodjoe, Wentworth Miller",United Kingdom,"Wednesday, January 1, 2020",2010,R,97 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy","The Undead Apocalypse continues as super-soldier Alice finds her way to a supposed sanctuary in Los Angeles, which may just be a deadly trap.",2020,1
tt1220634,Resident Evil: Afterlife,Resident Evil: Afterlife,2010,10/09/2010,"Action, Adventure, Horror",96,"Germany, France, Canada, UK, China, USA","English, Japanese, Spanish",Paul W.S. Anderson,Paul W.S. Anderson,Screen Gems,"Milla Jovovich, Ali Larter, Kim Coates, Shawn Roberts, Sergio Peris-Mencheta, Spencer Locke, Boris Kodjoe, Wentworth Miller, Sienna Guillory, Kacey Clarke, Norman Yeung, Fulvio Cecere, Raymond Olubawale, Christopher Kano, Tatsuya Goke","While still out to destroy the evil Umbrella Corporation, Alice joins a group of survivors living in a prison surrounded by the infected who also want to relocate to the mysterious but supposedly unharmed safe haven known only as Arcadia.",5.8,159831,60000000,60128566,300228084,37,433,125,70128695,Movie,Resident Evil: Afterlife,Paul W.S. Anderson,"Milla Jovovich, Ali Larter, Kim Coates, Shawn Roberts, Sergio Peris-Mencheta, Spencer Locke, Boris Kodjoe, Wentworth Miller",Canada,"Wednesday, January 1, 2020",2010,R,97 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy","The Undead Apocalypse continues as super-soldier Alice finds her way to a supposed sanctuary in Los Angeles, which may just be a deadly trap.",2020,1
tt1220634,Resident Evil: Afterlife,Resident Evil: Afterlife,2010,10/09/2010,"Action, Adventure, Horror",96,"Germany, France, Canada, UK, China, USA","English, Japanese, Spanish",Paul W.S. Anderson,Paul W.S. Anderson,Screen Gems,"Milla Jovovich, Ali Larter, Kim Coates, Shawn Roberts, Sergio Peris-Mencheta, Spencer Locke, Boris Kodjoe, Wentworth Miller, Sienna Guillory, Kacey Clarke, Norman Yeung, Fulvio Cecere, Raymond Olubawale, Christopher Kano, Tatsuya Goke","While still out to destroy the evil Umbrella Corporation, Alice joins a group of survivors living in a prison surrounded by the infected who also want to relocate to the mysterious but supposedly unharmed safe haven known only as Arcadia.",5.8,159831,60000000,60128566,300228084,37,433,125,70128695,Movie,Resident Evil: Afterlife,Paul W.S. Anderson,"Milla Jovovich, Ali Larter, Kim Coates, Shawn Roberts, Sergio Peris-Mencheta, Spencer Locke, Boris Kodjoe, Wentworth Miller",United States,"Wednesday, January 1, 2020",2010,R,97 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy","The Undead Apocalypse continues as super-soldier Alice finds her way to a supposed sanctuary in Los Angeles, which may just be a deadly trap.",2020,1
tt1220634,Resident Evil: Afterlife,Resident Evil: Afterlife,2010,10/09/2010,"Action, Adventure, Horror",96,"Germany, France, Canada, UK, China, USA","English, Japanese, Spanish",Paul W.S. Anderson,Paul W.S. Anderson,Screen Gems,"Milla Jovovich, Ali Larter, Kim Coates, Shawn Roberts, Sergio Peris-Mencheta, Spencer Locke, Boris Kodjoe, Wentworth Miller, Sienna Guillory, Kacey Clarke, Norman Yeung, Fulvio Cecere, Raymond Olubawale, Christopher Kano, Tatsuya Goke","While still out to destroy the evil Umbrella Corporation, Alice joins a group of survivors living in a prison surrounded by the infected who also want to relocate to the mysterious but supposedly unharmed safe haven known only as Arcadia.",5.8,159831,60000000,60128566,300228084,37,433,125,70128695,Movie,Resident Evil: Afterlife,Paul W.S. Anderson,"Milla Jovovich, Ali Larter, Kim Coates, Shawn Roberts, Sergio Peris-Mencheta, Spencer Locke, Boris Kodjoe, Wentworth Miller",France,"Wednesday, January 1, 2020",2010,R,97 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy","The Undead Apocalypse continues as super-soldier Alice finds her way to a supposed sanctuary in Los Angeles, which may just be a deadly trap.",2020,1
tt1220634,Resident Evil: Afterlife,Resident Evil: Afterlife,2010,10/09/2010,"Action, Adventure, Horror",96,"Germany, France, Canada, UK, China, USA","English, Japanese, Spanish",Paul W.S. Anderson,Paul W.S. Anderson,Screen Gems,"Milla Jovovich, Ali Larter, Kim Coates, Shawn Roberts, Sergio Peris-Mencheta, Spencer Locke, Boris Kodjoe, Wentworth Miller, Sienna Guillory, Kacey Clarke, Norman Yeung, Fulvio Cecere, Raymond Olubawale, Christopher Kano, Tatsuya Goke","While still out to destroy the evil Umbrella Corporation, Alice joins a group of survivors living in a prison surrounded by the infected who also want to relocate to the mysterious but supposedly unharmed safe haven known only as Arcadia.",5.8,159831,60000000,60128566,300228084,37,433,125,70128695,Movie,Resident Evil: Afterlife,Paul W.S. Anderson,"Milla Jovovich, Ali Larter, Kim Coates, Shawn Roberts, Sergio Peris-Mencheta, Spencer Locke, Boris Kodjoe, Wentworth Miller",Germany,"Wednesday, January 1, 2020",2010,R,97 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy","The Undead Apocalypse continues as super-soldier Alice finds her way to a supposed sanctuary in Los Angeles, which may just be a deadly trap.",2020,1
tt1220719,Ip Man,Yip Man,2008,12/12/2008,"Action, Biography, Drama",106,"Hong Kong, China","Cantonese, Mandarin, Japanese",Wilson Yip,"Edmond Wong, Tai-lee Chan",Golden Harvest Company,"Donnie Yen, Simon Yam, Lynn Xiong, Hiroyuki Ikeuchi, Ka Tung Lam, Siu-Wong Fan, Xing Yu, You-Nam Wong, Yu-Hang To, Calvin Ka-Sing Cheng, Zhi-Hui Chen, Tenma Shibuya, Li Chak, Deqiang Shi, Zhong Zhou","During the Japanese invasion of China, a wealthy martial artist is forced to leave his home when his city is occupied. With little means of providing for themselves, Ip Man and the remaining members of the city must find a way to survive.",8,208000,11715578,,22108789,59,211,116,70118799,Movie,Ip Man,Wilson Yip,"Donnie Yen, Simon Yam, Louis Fan, Lam Ka Tung, Xing Yu, Wong You-nam, Chen Zhi Hui, Lynn Hung, Hiroyuki Ikeuchi",China,"Friday, January 15, 2016",2008,R,107 min,"Action & Adventure, Dramas, International Movies","An occupying Japanese general challenges Chinese men to duels to prove the superiority of the Japanese, but Ip Man refuses to fight â€“ at first.",2016,1
tt1220719,Ip Man,Yip Man,2008,12/12/2008,"Action, Biography, Drama",106,"Hong Kong, China","Cantonese, Mandarin, Japanese",Wilson Yip,"Edmond Wong, Tai-lee Chan",Golden Harvest Company,"Donnie Yen, Simon Yam, Lynn Xiong, Hiroyuki Ikeuchi, Ka Tung Lam, Siu-Wong Fan, Xing Yu, You-Nam Wong, Yu-Hang To, Calvin Ka-Sing Cheng, Zhi-Hui Chen, Tenma Shibuya, Li Chak, Deqiang Shi, Zhong Zhou","During the Japanese invasion of China, a wealthy martial artist is forced to leave his home when his city is occupied. With little means of providing for themselves, Ip Man and the remaining members of the city must find a way to survive.",8,208000,11715578,,22108789,59,211,116,70118799,Movie,Ip Man,Wilson Yip,"Donnie Yen, Simon Yam, Louis Fan, Lam Ka Tung, Xing Yu, Wong You-nam, Chen Zhi Hui, Lynn Hung, Hiroyuki Ikeuchi",Hong Kong,"Friday, January 15, 2016",2008,R,107 min,"Action & Adventure, Dramas, International Movies","An occupying Japanese general challenges Chinese men to duels to prove the superiority of the Japanese, but Ip Man refuses to fight â€“ at first.",2016,1
tt1221133,EMI: Liya Hai To Chukana Padega,EMI: Liya Hai To Chukana Padega,2008,7/11/2008,"Comedy, Crime, Drama",180,India,Hindi,"Saurabh Kabra, Sanjay Khanna","Shabbir Ahmed, Khalid Azmi",Balaji Motion Pictures,"Sanjay Dutt, Urmila Matondkar, Malaika Arora, Arun Bakshi, Aashish Chaudhary, Snehal Dabi, Brij Gopal, Pushkar Jog, Manoj Joshi, Kulbhushan Kharbanda, Ananth Narayan Mahadevan, Neha Oberoi, Daya Shankar Pandey, Surendra Rajan, Arjun Rampal","Criminal don-aspiring politician Shabbirbhai runs a collection agency in Mumbai's Bhendi Bazar called 'Good Luck Recovery'. He had started this business with 4 employees, but now has over ...",4.2,556,,,1413423,,7,2,70111279,Movie,EMI: Liya Hai To Chukana Padega,Saurabh Kabra,"Sanjay Dutt, Arjun Rampal, Malaika Arora, Aashish Chaudhary, Neha Uberoi, Urmila Matondkar, Manoj Joshi, Daya Shanker Pandey, Pushkar Jog, Kulbhushan Kharbanda",India,43600,2008,TV-14,128 min,"Comedies, Dramas, International Movies",A bank hires an enigmatic and unorthodox debt collector to recover money from four borrowers who are unable to pay their loans.,2019,5
tt1221139,Welcome to Sajjanpur,Welcome to Sajjanpur,2008,19/09/2008,"Comedy, Drama",133,India,Hindi,Shyam Benegal,"Ashok Mishra, Shyam Benegal",IX Faces Pictures,"Shreyas Talpade, Amrita Rao, Ravi Kishan, Ila Arun, Rajeshwari Sachdev, Divya Dutta, Yashpal Sharma, Ravi Jhankal, Lalit Mohan Tiwari, Shri Vallabh Vyas, Masood Akhtar, Daya Shankar Pandey, Satish Sharma, Mangala Kenkre, Vineeta Malik","An educated man spends his days writing letters for the varied inhabitants of his small, poor, and illiterate village, in this political and social satire.",6.9,3017,,,3301431,,34,8,70108590,Movie,Welcome to Sajjanpur,Shyam Benegal,"Shreyas Talpade, Amrita Rao, Ravi Kishan, Ila Arun, Rajeshwari Sachdev, Divya Dutta, Yashpal Sharma, Ravi Jhankal, Lalit Mohan Tiwari",India,43405,2008,TV-PG,131 min,"Comedies, Dramas, International Movies","An educated man assists the illiterate residents of his village with written correspondence, sometimes manipulating the letters to suit his interests.",2018,11
